orderId,customerName,amount
4699,Customer_725,354.42
4700,Customer_622,258.16
4701,Customer_490,275.93
4702,Customer_311,98.08
4703,Customer_971,239.18
4704,Customer_972,104.85
4705,Customer_667,118.95
4706,Customer_903,891.37
4707,Customer_946,212.04
4708,Customer_11,395.36
4709,Customer_591,287.32
4710,Customer_809,306.83
4711,Customer_635,126.42
4712,Customer_530,148.39
4713,Customer_735,152.45
4714,Customer_700,110.34
4715,Customer_107,37.9
4716,Customer_756,716.79
4717,Customer_615,679.75
4718,Customer_563,348.16
4719,Customer_20,920.06
4720,Customer_715,11.14
4721,Customer_160,717.15
4722,Customer_727,745.43
4723,Customer_295,443.83
4724,Customer_831,262.72
4725,Customer_935,824.3
4726,Customer_821,682.73
4727,Customer_461,60.45
4728,Customer_361,321.53
4729,Customer_990,936.89
4730,Customer_281,98.8
4731,Customer_260,42.36
4732,Customer_477,456.1
4733,Customer_239,261.24
4734,Customer_220,976.4
4735,Customer_420,960.63
4736,Customer_975,858.95
4737,Customer_578,387.45
4738,Customer_428,738.82
4739,Customer_391,208.77
4740,Customer_469,130.99
4741,Customer_995,471.58
4742,Customer_344,667.71
4743,Customer_75,791.37
4744,Customer_456,274.43
4745,Customer_459,289.85
4746,Customer_576,181.56
4747,Customer_516,243.1
4748,Customer_714,245.33
4749,Customer_319,441.73
4750,Customer_622,664.63
4751,Customer_100,952.23
4752,Customer_305,123.1
4753,Customer_792,356.47
4754,Customer_500,662.33
4755,Customer_407,757.16
4756,Customer_921,181.79
4757,Customer_43,769.51
4758,Customer_921,120.55
4759,Customer_432,941.34
4760,Customer_831,126.36
4761,Customer_862,493.02
4762,Customer_34,376.71
4763,Customer_827,234.96
4764,Customer_749,680.55
4765,Customer_67,305.39
4766,Customer_213,484.07
4767,Customer_298,167.65
4768,Customer_259,152.81
4769,Customer_469,930.62
4770,Customer_445,541.16
4771,Customer_65,801.42
4772,Customer_892,266.45
4773,Customer_730,667.14
4774,Customer_632,730.2
4775,Customer_177,593.14
4776,Customer_300,364.88
4777,Customer_727,995.17
4778,Customer_17,323.03
4779,Customer_326,38.91
4780,Customer_367,648.81
4781,Customer_682,351.57
4782,Customer_401,50.77
4783,Customer_616,780.31
4784,Customer_36,987.14
4785,Customer_752,369.77
4786,Customer_385,423.48
4787,Customer_136,924.5
4788,Customer_804,824.59
4789,Customer_935,247.57
4790,Customer_538,928.35
4791,Customer_669,240.79
4792,Customer_730,905.12
4793,Customer_517,606.7
4794,Customer_24,875.46
4795,Customer_274,548.22
4796,Customer_480,158.1
4797,Customer_15,319.87
4798,Customer_849,688.27
4799,Customer_578,466.85
4800,Customer_89,915.12
4801,Customer_475,742.94
4802,Customer_506,772.14
4803,Customer_332,325.82
4804,Customer_684,835.92
4805,Customer_783,760.56
4806,Customer_884,770.83
4807,Customer_728,992.96
4808,Customer_122,94.42
4809,Customer_350,829.65
4810,Customer_254,427.81
4811,Customer_556,13.13
4812,Customer_299,977.19
4813,Customer_491,37.35
4814,Customer_585,277.29
4815,Customer_489,432.47
4816,Customer_238,829.05
4817,Customer_320,256.07
4818,Customer_538,832.77
4819,Customer_366,898.47
4820,Customer_120,697.18
4821,Customer_936,351.26
4822,Customer_367,556.07
4823,Customer_180,205.25
4824,Customer_916,826.35
4825,Customer_665,694.46
4826,Customer_603,149.3
4827,Customer_470,54.26
4828,Customer_572,640.57
4829,Customer_147,232.94
4830,Customer_797,208.35
4831,Customer_36,191.71
4832,Customer_275,421.98
4833,Customer_777,26.72
4834,Customer_334,412.64
4835,Customer_19,601.78
4836,Customer_929,322.6
4837,Customer_678,486.37
4838,Customer_54,289.78
4839,Customer_239,258.14
4840,Customer_168,816.78
4841,Customer_378,513.12
4842,Customer_555,795.53
4843,Customer_111,512.53
4844,Customer_794,699.16
4845,Customer_148,143.09
4846,Customer_405,525.78
4847,Customer_422,788.34
4848,Customer_675,519.16
4849,Customer_47,918.43
4850,Customer_716,212.48
4851,Customer_700,50.78
4852,Customer_971,188.38
4853,Customer_608,920.1
4854,Customer_776,508.22
4855,Customer_65,925.3
4856,Customer_156,170.81
4857,Customer_710,592.49
4858,Customer_326,391.36
4859,Customer_493,914.51
4860,Customer_379,580.59
4861,Customer_643,556.11
4862,Customer_702,833.83
4863,Customer_623,791.09
4864,Customer_5,841.59
4865,Customer_179,29.94
4866,Customer_15,945.42
4867,Customer_195,659.93
4868,Customer_622,398.63
4869,Customer_162,687.04
4870,Customer_662,313.59
4871,Customer_743,782.1
4872,Customer_460,334.56
4873,Customer_640,534.72
4874,Customer_308,895.01
4875,Customer_569,147.01
4876,Customer_446,16.44
4877,Customer_255,71.02
4878,Customer_776,270.58
4879,Customer_539,968.52
4880,Customer_592,809.06
4881,Customer_872,439.18
4882,Customer_966,971.25
4883,Customer_476,36.55
4884,Customer_588,242.57
4885,Customer_188,174.47
4886,Customer_629,674.37
4887,Customer_980,17.68
4888,Customer_452,643.39
4889,Customer_325,552.27
4890,Customer_101,275.92
4891,Customer_654,560.72
4892,Customer_702,545.09
4893,Customer_209,935.42
4894,Customer_573,370.27
4895,Customer_569,309.36
4896,Customer_87,193.22
4897,Customer_913,691.66
4898,Customer_225,458.02
4899,Customer_698,466.28
4900,Customer_250,624.89
4901,Customer_556,41.73
4902,Customer_857,900.5
4903,Customer_430,675.44
4904,Customer_58,265.47
4905,Customer_17,759.14
4906,Customer_438,628.04
4907,Customer_462,687.24
4908,Customer_951,624.37
4909,Customer_8,350.64
4910,Customer_511,788.03
4911,Customer_332,146.18
4912,Customer_178,121.56
4913,Customer_565,634.53
4914,Customer_218,25.13
4915,Customer_795,455.52
4916,Customer_576,672.63
4917,Customer_632,65.21
4918,Customer_210,84.64
4919,Customer_898,498.13
4920,Customer_139,993.42
4921,Customer_893,770.56
4922,Customer_744,26.29
4923,Customer_17,757.79
4924,Customer_44,320.64
4925,Customer_194,584.0
4926,Customer_506,963.14
4927,Customer_417,727.16
4928,Customer_268,245.68
4929,Customer_589,589.69
4930,Customer_99,703.66
4931,Customer_579,210.1
4932,Customer_923,297.93
4933,Customer_490,478.01
4934,Customer_93,285.4
4935,Customer_615,684.91
4936,Customer_971,482.6
4937,Customer_844,526.15
4938,Customer_241,116.07
4939,Customer_529,874.43
4940,Customer_369,120.43
4941,Customer_936,138.85
4942,Customer_764,979.84
4943,Customer_112,872.83
4944,Customer_723,503.16
4945,Customer_822,665.11
4946,Customer_880,877.1
4947,Customer_842,717.82
4948,Customer_51,843.03
4949,Customer_319,934.15
4950,Customer_784,795.73
4951,Customer_504,594.71
4952,Customer_252,180.24
4953,Customer_443,83.59
4954,Customer_271,877.57
4955,Customer_350,781.97
4956,Customer_649,723.97
4957,Customer_605,344.98
4958,Customer_188,344.53
4959,Customer_452,951.77
4960,Customer_425,844.83
4961,Customer_248,824.69
4962,Customer_399,669.01
4963,Customer_53,753.61
4964,Customer_27,58.82
4965,Customer_894,238.21
4966,Customer_881,515.31
4967,Customer_759,776.54
4968,Customer_793,44.24
4969,Customer_753,208.43
4970,Customer_99,745.21
4971,Customer_899,691.08
4972,Customer_868,17.15
4973,Customer_501,180.41
4974,Customer_13,176.72
4975,Customer_418,42.15
4976,Customer_4,729.55
4977,Customer_925,398.78
4978,Customer_49,109.59
4979,Customer_893,270.41
4980,Customer_876,269.02
4981,Customer_506,12.8
4982,Customer_674,232.74
4983,Customer_607,200.9
4984,Customer_672,563.43
4985,Customer_299,37.99
4986,Customer_588,557.0
4987,Customer_413,295.71
4988,Customer_547,923.8
4989,Customer_652,282.95
4990,Customer_168,196.33
4991,Customer_956,107.39
4992,Customer_929,815.7
4993,Customer_117,633.26
4994,Customer_5,87.38
4995,Customer_952,711.2
4996,Customer_192,431.84
4997,Customer_313,21.02
4998,Customer_282,227.19
4999,Customer_187,741.94
5000,Customer_544,912.89
5001,Customer_9,794.1
5002,Customer_98,444.5
5003,Customer_227,93.46
5004,Customer_187,136.08
5005,Customer_233,32.43
5006,Customer_864,482.19
5007,Customer_698,93.86
5008,Customer_931,96.89
5009,Customer_982,314.7
5010,Customer_707,726.83
5011,Customer_25,732.12
5012,Customer_902,697.13
5013,Customer_174,890.36
5014,Customer_27,828.67
5015,Customer_85,739.22
5016,Customer_247,764.96
5017,Customer_769,640.61
5018,Customer_26,503.47
5019,Customer_537,599.56
5020,Customer_948,251.24
5021,Customer_992,924.59
5022,Customer_532,294.61
5023,Customer_429,961.77
5024,Customer_135,889.96
5025,Customer_886,882.91
5026,Customer_357,855.63
5027,Customer_467,50.23
5028,Customer_542,568.33
5029,Customer_804,289.3
5030,Customer_368,323.06
5031,Customer_683,982.28
5032,Customer_333,429.8
5033,Customer_990,407.31
5034,Customer_604,429.15
5035,Customer_964,958.59
5036,Customer_21,679.58
5037,Customer_380,71.61
5038,Customer_920,70.3
5039,Customer_362,930.38
5040,Customer_901,721.76
5041,Customer_724,743.75
5042,Customer_853,259.97
5043,Customer_836,54.69
5044,Customer_18,694.6
5045,Customer_177,26.29
5046,Customer_536,556.03
5047,Customer_662,719.79
5048,Customer_554,933.28
5049,Customer_524,513.27
5050,Customer_923,590.5
5051,Customer_569,412.32
5052,Customer_196,454.06
5053,Customer_936,359.31
5054,Customer_986,829.67
5055,Customer_355,530.57
5056,Customer_30,535.87
5057,Customer_651,571.52
5058,Customer_300,601.2
5059,Customer_586,204.07
5060,Customer_755,644.72
5061,Customer_658,531.43
5062,Customer_834,997.61
5063,Customer_841,767.62
5064,Customer_884,181.14
5065,Customer_1,543.35
5066,Customer_412,100.35
5067,Customer_184,787.83
5068,Customer_687,842.61
5069,Customer_946,602.8
5070,Customer_177,160.26
5071,Customer_711,656.85
5072,Customer_24,202.78
5073,Customer_76,556.11
5074,Customer_29,467.09
5075,Customer_963,431.38
5076,Customer_223,640.57
5077,Customer_279,337.22
5078,Customer_54,826.74
5079,Customer_339,396.37
5080,Customer_524,105.53
5081,Customer_886,93.2
5082,Customer_567,370.92
5083,Customer_844,226.13
5084,Customer_917,951.38
5085,Customer_20,145.1
5086,Customer_411,561.0
5087,Customer_870,403.58
5088,Customer_860,45.95
5089,Customer_240,149.18
5090,Customer_703,782.84
5091,Customer_304,59.64
5092,Customer_511,252.76
5093,Customer_402,177.88
5094,Customer_901,507.54
5095,Customer_681,677.46
5096,Customer_55,197.15
5097,Customer_26,636.37
5098,Customer_12,830.14
5099,Customer_383,954.64
5100,Customer_74,63.0
5101,Customer_379,394.31
5102,Customer_100,383.06
5103,Customer_365,742.1
5104,Customer_843,233.8
5105,Customer_176,603.34
5106,Customer_369,363.61
5107,Customer_258,992.92
5108,Customer_193,696.73
5109,Customer_557,268.03
5110,Customer_804,163.87
5111,Customer_2,669.83
5112,Customer_367,156.17
5113,Customer_177,380.1
5114,Customer_206,575.58
5115,Customer_942,314.23
5116,Customer_391,291.12
5117,Customer_451,818.23
5118,Customer_812,438.05
5119,Customer_779,894.46
5120,Customer_341,748.87
5121,Customer_464,789.52
5122,Customer_430,419.12
5123,Customer_435,134.65
5124,Customer_70,650.83
5125,Customer_648,711.5
5126,Customer_129,232.9
5127,Customer_779,421.12
5128,Customer_552,305.77
5129,Customer_394,638.98
5130,Customer_899,517.26
5131,Customer_127,940.78
5132,Customer_452,988.88
5133,Customer_427,19.79
5134,Customer_437,504.04
5135,Customer_637,469.9
5136,Customer_838,898.45
5137,Customer_227,979.87
5138,Customer_723,318.09
5139,Customer_906,443.13
5140,Customer_701,816.93
5141,Customer_39,267.8
5142,Customer_611,13.69
5143,Customer_600,87.55
5144,Customer_188,101.84
5145,Customer_182,202.03
5146,Customer_831,366.42
5147,Customer_881,848.99
5148,Customer_326,180.09
5149,Customer_765,183.66
5150,Customer_100,15.08
5151,Customer_594,316.92
5152,Customer_33,752.43
5153,Customer_608,529.82
5154,Customer_658,941.93
5155,Customer_176,789.11
5156,Customer_59,65.74
5157,Customer_771,479.05
5158,Customer_917,816.66
5159,Customer_82,476.05
5160,Customer_583,449.03
5161,Customer_971,299.62
5162,Customer_794,362.53
5163,Customer_161,798.93
5164,Customer_136,536.95
5165,Customer_635,514.79
5166,Customer_613,871.32
5167,Customer_726,483.33
5168,Customer_753,585.5
5169,Customer_602,915.49
5170,Customer_603,504.71
5171,Customer_155,112.31
5172,Customer_860,658.85
5173,Customer_591,62.63
5174,Customer_526,33.02
5175,Customer_648,962.97
5176,Customer_570,98.76
5177,Customer_859,829.88
5178,Customer_241,501.06
5179,Customer_155,809.31
5180,Customer_392,695.39
5181,Customer_683,630.21
5182,Customer_175,968.34
5183,Customer_518,243.35
5184,Customer_133,267.5
5185,Customer_313,693.49
5186,Customer_540,669.31
5187,Customer_662,741.04
5188,Customer_119,666.44
5189,Customer_473,105.66
5190,Customer_291,711.33
5191,Customer_500,105.15
5192,Customer_897,80.57
5193,Customer_723,985.83
5194,Customer_750,891.78
5195,Customer_845,484.9
5196,Customer_797,543.14
5197,Customer_990,959.57
5198,Customer_440,546.43
5199,Customer_579,653.91
5200,Customer_421,739.32
5201,Customer_335,991.69
5202,Customer_991,395.4
5203,Customer_305,544.7
5204,Customer_650,626.12
5205,Customer_323,693.47
5206,Customer_650,722.19
5207,Customer_139,995.82
5208,Customer_347,226.98
5209,Customer_141,791.43
5210,Customer_878,470.27
5211,Customer_358,776.46
5212,Customer_963,648.43
5213,Customer_415,646.42
5214,Customer_328,956.55
5215,Customer_687,981.72
5216,Customer_271,643.95
5217,Customer_694,81.95
5218,Customer_177,354.13
5219,Customer_215,346.55
5220,Customer_222,137.5
5221,Customer_599,308.57
5222,Customer_711,579.18
5223,Customer_457,992.04
5224,Customer_587,925.63
5225,Customer_546,286.9
5226,Customer_19,177.57
5227,Customer_771,530.37
5228,Customer_224,10.1
5229,Customer_127,163.4
5230,Customer_434,916.82
5231,Customer_75,269.15
5232,Customer_725,300.52
5233,Customer_585,101.11
5234,Customer_477,510.71
5235,Customer_165,728.95
5236,Customer_119,254.67
5237,Customer_290,879.46
5238,Customer_9,267.39
5239,Customer_905,780.09
5240,Customer_63,588.66
5241,Customer_641,352.3
5242,Customer_561,168.3
5243,Customer_903,951.17
5244,Customer_357,900.68
5245,Customer_618,668.25
5246,Customer_321,155.79
5247,Customer_340,762.71
5248,Customer_693,283.74
5249,Customer_946,329.09
5250,Customer_467,312.21
5251,Customer_829,576.98
5252,Customer_287,807.05
5253,Customer_472,744.3
5254,Customer_240,481.86
5255,Customer_960,404.61
5256,Customer_842,705.8
5257,Customer_810,825.96
5258,Customer_469,604.23
5259,Customer_991,497.24
5260,Customer_606,254.23
5261,Customer_207,555.06
5262,Customer_821,455.89
5263,Customer_252,304.53
5264,Customer_725,388.51
5265,Customer_142,300.74
5266,Customer_954,578.41
5267,Customer_52,74.74
5268,Customer_579,125.11
5269,Customer_99,754.0
5270,Customer_435,737.11
5271,Customer_924,512.06
5272,Customer_907,864.3
5273,Customer_150,835.17
5274,Customer_308,317.23
5275,Customer_542,640.53
5276,Customer_285,883.26
5277,Customer_986,447.9
5278,Customer_374,454.32
5279,Customer_533,693.64
5280,Customer_935,43.63
5281,Customer_733,818.84
5282,Customer_479,551.59
5283,Customer_348,534.32
5284,Customer_944,856.78
5285,Customer_484,455.88
5286,Customer_412,312.46
5287,Customer_193,663.76
5288,Customer_760,163.85
5289,Customer_73,286.17
5290,Customer_742,224.27
5291,Customer_470,721.03
5292,Customer_12,291.63
5293,Customer_542,65.69
5294,Customer_194,665.47
5295,Customer_910,29.09
5296,Customer_105,172.82
5297,Customer_533,296.71
5298,Customer_451,643.97
5299,Customer_256,467.69
5300,Customer_573,382.08
5301,Customer_287,201.9
5302,Customer_641,585.35
5303,Customer_628,750.43
5304,Customer_296,838.3
5305,Customer_548,529.36
5306,Customer_640,676.48
5307,Customer_241,113.95
5308,Customer_358,403.29
5309,Customer_293,27.48
5310,Customer_382,463.74
5311,Customer_838,457.34
5312,Customer_670,108.5
5313,Customer_907,155.38
5314,Customer_977,645.99
5315,Customer_985,767.51
5316,Customer_191,702.92
5317,Customer_352,445.8
5318,Customer_657,537.05
5319,Customer_192,719.08
5320,Customer_912,811.5
5321,Customer_311,113.53
5322,Customer_58,657.96
5323,Customer_91,870.11
5324,Customer_19,323.15
5325,Customer_301,789.29
5326,Customer_499,257.29
5327,Customer_797,130.97
5328,Customer_540,415.75
5329,Customer_679,677.54
5330,Customer_768,751.17
5331,Customer_185,805.84
5332,Customer_135,765.03
5333,Customer_560,651.67
5334,Customer_375,159.39
5335,Customer_616,68.11
5336,Customer_21,37.9
5337,Customer_953,257.97
5338,Customer_507,909.71
5339,Customer_900,585.82
5340,Customer_607,657.87
5341,Customer_27,742.34
5342,Customer_260,384.28
5343,Customer_516,530.02
5344,Customer_694,655.9
5345,Customer_54,88.72
5346,Customer_331,602.28
5347,Customer_791,674.46
5348,Customer_178,433.44
5349,Customer_791,228.88
5350,Customer_667,451.21
5351,Customer_472,514.08
5352,Customer_950,828.05
5353,Customer_965,47.43
5354,Customer_394,445.39
5355,Customer_504,563.07
5356,Customer_470,575.84
5357,Customer_752,440.48
5358,Customer_582,405.58
5359,Customer_835,209.45
5360,Customer_576,721.99
5361,Customer_658,639.54
5362,Customer_177,540.15
5363,Customer_465,225.96
5364,Customer_154,127.47
5365,Customer_176,638.61
5366,Customer_666,280.47
5367,Customer_923,799.51
5368,Customer_315,583.33
5369,Customer_213,859.88
5370,Customer_563,81.42
5371,Customer_216,792.62
5372,Customer_721,81.42
5373,Customer_974,853.6
5374,Customer_378,72.28
5375,Customer_518,335.05
5376,Customer_522,203.13
5377,Customer_383,271.86
5378,Customer_454,71.22
5379,Customer_733,261.75
5380,Customer_212,938.98
5381,Customer_939,240.42
5382,Customer_460,791.91
5383,Customer_834,136.96
5384,Customer_722,710.19
5385,Customer_273,394.25
5386,Customer_902,712.79
5387,Customer_656,287.88
5388,Customer_372,397.53
5389,Customer_31,910.17
5390,Customer_408,214.68
5391,Customer_152,595.84
5392,Customer_829,951.09
5393,Customer_457,689.21
5394,Customer_689,486.59
5395,Customer_659,406.03
5396,Customer_875,124.49
5397,Customer_312,520.85
5398,Customer_251,945.64
5399,Customer_321,162.57
5400,Customer_470,534.65
5401,Customer_171,158.06
5402,Customer_474,266.41
5403,Customer_985,112.61
5404,Customer_940,155.98
5405,Customer_988,325.12
5406,Customer_649,284.5
5407,Customer_945,964.08
5408,Customer_273,735.34
5409,Customer_131,653.18
5410,Customer_605,803.65
5411,Customer_672,176.41
5412,Customer_357,39.27
5413,Customer_621,488.79
5414,Customer_752,559.11
5415,Customer_241,653.73
5416,Customer_772,961.47
5417,Customer_465,591.53
5418,Customer_557,906.8
5419,Customer_48,552.51
5420,Customer_606,291.37
5421,Customer_312,945.94
5422,Customer_869,155.79
5423,Customer_411,128.93
5424,Customer_32,659.85
5425,Customer_629,451.04
5426,Customer_586,897.3
5427,Customer_404,290.08
5428,Customer_901,639.37
5429,Customer_943,361.06
5430,Customer_443,235.74
5431,Customer_894,658.0
5432,Customer_622,121.4
5433,Customer_98,878.89
5434,Customer_911,643.28
5435,Customer_911,944.99
5436,Customer_923,742.47
5437,Customer_791,261.33
5438,Customer_87,136.81
5439,Customer_610,254.2
5440,Customer_977,965.06
5441,Customer_408,187.98
5442,Customer_804,504.7
5443,Customer_739,423.58
5444,Customer_152,887.74
5445,Customer_401,245.93
5446,Customer_337,736.46
5447,Customer_359,446.98
5448,Customer_614,934.41
5449,Customer_827,204.45
5450,Customer_514,897.47
5451,Customer_783,17.38
5452,Customer_377,191.89
5453,Customer_383,827.15
5454,Customer_922,984.0
5455,Customer_79,19.81
5456,Customer_805,571.52
5457,Customer_335,468.41
5458,Customer_701,17.49
5459,Customer_207,241.3
5460,Customer_670,841.52
5461,Customer_580,105.74
5462,Customer_922,942.07
5463,Customer_268,768.59
5464,Customer_374,854.96
5465,Customer_244,962.42
5466,Customer_374,365.08
5467,Customer_751,118.14
5468,Customer_878,524.83
5469,Customer_433,49.97
5470,Customer_74,934.67
5471,Customer_439,738.07
5472,Customer_558,414.34
5473,Customer_694,89.52
5474,Customer_769,730.37
5475,Customer_616,827.28
5476,Customer_948,533.65
5477,Customer_63,251.47
5478,Customer_865,882.21
5479,Customer_224,717.34
5480,Customer_721,505.0
5481,Customer_653,891.22
5482,Customer_745,412.45
5483,Customer_946,874.65
5484,Customer_487,265.03
5485,Customer_454,779.58
5486,Customer_58,978.44
5487,Customer_175,770.89
5488,Customer_360,864.21
5489,Customer_446,727.96
5490,Customer_333,919.57
5491,Customer_54,182.44
5492,Customer_611,621.66
5493,Customer_745,572.15
5494,Customer_570,539.94
5495,Customer_795,146.7
5496,Customer_400,630.23
5497,Customer_738,523.51
5498,Customer_620,300.8
5499,Customer_550,433.41
5500,Customer_267,406.17
5501,Customer_415,924.12
5502,Customer_79,472.94
5503,Customer_309,727.19
5504,Customer_385,535.04
5505,Customer_359,270.89
5506,Customer_328,668.13
5507,Customer_488,239.36
5508,Customer_120,648.46
5509,Customer_800,789.12
5510,Customer_106,278.63
5511,Customer_499,763.29
5512,Customer_440,810.12
5513,Customer_482,31.53
5514,Customer_730,518.87
5515,Customer_406,493.79
5516,Customer_457,733.97
5517,Customer_837,636.8
5518,Customer_241,420.07
5519,Customer_259,437.97
5520,Customer_661,138.81
5521,Customer_429,904.16
5522,Customer_594,764.45
5523,Customer_369,379.24
5524,Customer_120,73.6
5525,Customer_19,535.28
5526,Customer_84,242.48
5527,Customer_126,45.15
5528,Customer_504,716.65
5529,Customer_1000,599.61
5530,Customer_886,381.55
5531,Customer_592,382.5
5532,Customer_814,638.25
5533,Customer_519,565.14
5534,Customer_701,79.35
5535,Customer_555,277.39
5536,Customer_390,361.26
5537,Customer_861,215.97
5538,Customer_117,729.93
5539,Customer_823,724.74
5540,Customer_918,899.15
5541,Customer_302,924.87
5542,Customer_923,528.66
5543,Customer_774,106.55
5544,Customer_841,542.8
5545,Customer_102,219.25
5546,Customer_722,73.57
5547,Customer_951,858.52
5548,Customer_906,930.25
5549,Customer_199,306.32
5550,Customer_144,251.61
5551,Customer_901,380.39
5552,Customer_848,853.71
5553,Customer_411,533.91
5554,Customer_647,562.18
5555,Customer_491,889.01
5556,Customer_562,198.35
5557,Customer_346,994.93
5558,Customer_279,71.77
5559,Customer_659,125.15
5560,Customer_723,949.88
5561,Customer_243,230.99
5562,Customer_863,855.58
5563,Customer_808,807.09
5564,Customer_864,541.79
5565,Customer_706,845.96
5566,Customer_532,627.05
5567,Customer_354,445.54
5568,Customer_920,821.92
5569,Customer_928,292.34
5570,Customer_227,482.28
5571,Customer_246,39.46
5572,Customer_654,305.12
5573,Customer_222,223.6
5574,Customer_389,146.15
5575,Customer_689,802.59
5576,Customer_475,465.76
5577,Customer_649,495.84
5578,Customer_931,229.13
5579,Customer_132,297.97
5580,Customer_865,682.59
5581,Customer_993,559.17
5582,Customer_173,956.73
5583,Customer_88,950.53
5584,Customer_183,860.99
5585,Customer_694,321.77
5586,Customer_686,141.97
5587,Customer_523,819.24
5588,Customer_962,511.24
5589,Customer_146,647.1
5590,Customer_950,958.78
5591,Customer_533,436.41
5592,Customer_983,283.4
5593,Customer_731,59.47
5594,Customer_705,664.35
5595,Customer_779,625.61
5596,Customer_805,466.87
5597,Customer_809,208.32
5598,Customer_485,748.53
5599,Customer_33,774.26
5600,Customer_704,392.95
5601,Customer_321,987.89
5602,Customer_69,78.96
5603,Customer_215,112.73
5604,Customer_690,601.53
5605,Customer_122,142.3
5606,Customer_496,485.25
5607,Customer_489,612.93
5608,Customer_358,471.08
5609,Customer_198,846.08
5610,Customer_686,10.5
5611,Customer_980,134.67
5612,Customer_507,733.17
5613,Customer_789,970.5
5614,Customer_557,833.55
5615,Customer_532,72.77
5616,Customer_863,737.52
5617,Customer_401,196.43
5618,Customer_925,827.23
5619,Customer_385,747.96
5620,Customer_243,643.02
5621,Customer_299,87.75
5622,Customer_699,806.4
5623,Customer_233,571.02
5624,Customer_669,874.76
5625,Customer_428,583.18
5626,Customer_243,708.18
5627,Customer_172,650.59
5628,Customer_66,534.19
5629,Customer_661,354.06
5630,Customer_611,197.51
5631,Customer_616,64.36
5632,Customer_651,939.94
5633,Customer_339,557.79
5634,Customer_319,942.9
5635,Customer_195,365.35
5636,Customer_628,813.38
5637,Customer_510,783.69
5638,Customer_452,321.21
5639,Customer_449,317.68
5640,Customer_871,397.97
5641,Customer_912,460.56
5642,Customer_716,878.97
5643,Customer_40,976.82
5644,Customer_225,594.42
5645,Customer_171,549.54
5646,Customer_624,150.7
5647,Customer_609,753.33
5648,Customer_754,71.81
5649,Customer_677,28.86
5650,Customer_930,834.44
5651,Customer_639,904.13
5652,Customer_86,701.09
5653,Customer_336,247.96
5654,Customer_832,923.63
5655,Customer_475,384.64
5656,Customer_295,183.02
5657,Customer_8,187.85
5658,Customer_420,515.09
5659,Customer_888,594.44
5660,Customer_173,14.19
5661,Customer_641,617.99
5662,Customer_590,964.62
5663,Customer_801,38.33
5664,Customer_874,808.04
5665,Customer_17,570.02
5666,Customer_700,726.94
5667,Customer_735,859.78
5668,Customer_409,789.77
5669,Customer_271,139.86
5670,Customer_902,324.47
5671,Customer_617,480.64
5672,Customer_636,726.05
5673,Customer_566,149.12
5674,Customer_872,878.1
5675,Customer_747,834.69
5676,Customer_352,11.12
5677,Customer_551,235.54
5678,Customer_99,771.6
5679,Customer_313,374.84
5680,Customer_710,100.72
5681,Customer_522,320.16
5682,Customer_855,244.14
5683,Customer_813,168.34
5684,Customer_522,358.02
5685,Customer_232,144.65
5686,Customer_189,593.97
5687,Customer_385,892.34
5688,Customer_973,665.86
5689,Customer_812,453.08
5690,Customer_747,165.94
5691,Customer_367,208.79
5692,Customer_281,427.84
5693,Customer_3,466.87
5694,Customer_355,182.27
5695,Customer_812,337.52
5696,Customer_556,179.83
5697,Customer_525,955.36
5698,Customer_599,637.21
5699,Customer_150,598.32
5700,Customer_764,469.77
5701,Customer_860,447.94
5702,Customer_925,966.88
5703,Customer_152,697.98
5704,Customer_650,319.76
5705,Customer_754,960.12
5706,Customer_625,307.49
5707,Customer_715,741.1
5708,Customer_570,547.86
5709,Customer_58,114.66
5710,Customer_633,85.27
5711,Customer_499,874.85
5712,Customer_750,558.16
5713,Customer_73,691.39
5714,Customer_9,600.85
5715,Customer_825,465.12
5716,Customer_878,410.3
5717,Customer_542,480.62
5718,Customer_329,71.19
5719,Customer_89,690.71
5720,Customer_850,167.73
5721,Customer_757,995.8
5722,Customer_580,420.65
5723,Customer_408,489.84
5724,Customer_731,430.6
5725,Customer_45,783.17
5726,Customer_10,834.13
5727,Customer_517,476.59
5728,Customer_445,13.05
5729,Customer_994,281.94
5730,Customer_729,886.49
5731,Customer_279,447.0
5732,Customer_132,989.82
5733,Customer_875,507.36
5734,Customer_794,957.45
5735,Customer_636,121.17
5736,Customer_779,461.69
5737,Customer_569,746.82
5738,Customer_773,619.82
5739,Customer_880,791.01
5740,Customer_540,937.3
5741,Customer_802,164.38
5742,Customer_390,553.47
5743,Customer_372,619.05
5744,Customer_789,215.77
5745,Customer_518,11.86
5746,Customer_244,448.54
5747,Customer_49,835.82
5748,Customer_477,426.77
5749,Customer_490,509.59
5750,Customer_461,857.39
5751,Customer_248,500.83
5752,Customer_732,359.17
5753,Customer_24,310.51
5754,Customer_243,351.07
5755,Customer_346,548.17
5756,Customer_663,23.16
5757,Customer_195,124.81
5758,Customer_349,285.68
5759,Customer_945,486.84
5760,Customer_46,786.09
5761,Customer_643,919.02
5762,Customer_409,571.41
5763,Customer_910,239.44
5764,Customer_296,201.66
5765,Customer_145,590.32
5766,Customer_92,764.18
5767,Customer_808,365.42
5768,Customer_412,622.17
5769,Customer_370,856.8
5770,Customer_45,920.78
5771,Customer_173,392.44
5772,Customer_931,668.78
5773,Customer_707,674.69
5774,Customer_889,347.68
